Year,State Name,Dist Name,ANNUAL RAINFALL (Millimeters)
1968,Himachal Pradesh,Solan,1231.1
1969,Himachal Pradesh,Solan,1075
1970,Himachal Pradesh,Solan,1224.4
1971,Himachal Pradesh,Solan,1629.7
1972,Himachal Pradesh,Solan,1066.1
1973,Himachal Pradesh,Solan,759.2
1974,Himachal Pradesh,Solan,706.4
1975,Himachal Pradesh,Solan,925.3
1976,Himachal Pradesh,Solan,1560.7
1977,Himachal Pradesh,Solan,2070.3
1978,Himachal Pradesh,Solan,1548.3
1979,Himachal Pradesh,Solan,1120.2
1980,Himachal Pradesh,Solan,1072.2
1981,Himachal Pradesh,Solan,1175.2
1982,Himachal Pradesh,Solan,1594.6
1983,Himachal Pradesh,Solan,1375.5
1984,Himachal Pradesh,Solan,1088.5
1985,Himachal Pradesh,Solan,1440.9
1986,Himachal Pradesh,Solan,1385.1
1987,Himachal Pradesh,Solan,1182.9
1988,Himachal Pradesh,Solan,1972.2
1989,Himachal Pradesh,Solan,1467
1990,Himachal Pradesh,Solan,1777.1
1991,Himachal Pradesh,Solan,982.4
1992,Himachal Pradesh,Solan,1302
1993,Himachal Pradesh,Solan,1060.9
1994,Himachal Pradesh,Solan,1422
1995,Himachal Pradesh,Solan,1367.7
1996,Himachal Pradesh,Solan,667.6
1997,Himachal Pradesh,Solan,1205.6
1998,Himachal Pradesh,Solan,1347.1
1999,Himachal Pradesh,Solan,1108.5
2000,Himachal Pradesh,Solan,937.7
2001,Himachal Pradesh,Solan,676.6
2002,Himachal Pradesh,Solan,687.2
2003,Himachal Pradesh,Solan,833.1
2004,Himachal Pradesh,Solan,833.1
2005,Himachal Pradesh,Solan,851.8
2006,Himachal Pradesh,Solan,977.2
2007,Himachal Pradesh,Solan,1173.8
2008,Himachal Pradesh,Solan,1492.1
2009,Himachal Pradesh,Solan,882.1
2010,Himachal Pradesh,Solan,1377.3
2011,Himachal Pradesh,Solan,910.5
2012,Himachal Pradesh,Solan,1051.2
2013,Himachal Pradesh,Solan,1250.3
2014,Himachal Pradesh,Solan,1344.2
2015,Himachal Pradesh,Solan,1382.2
1966,Himachal Pradesh,Mandi,1753.1
1967,Himachal Pradesh,Mandi,1924.2
1968,Himachal Pradesh,Mandi,1219.8
1969,Himachal Pradesh,Mandi,1422.9
1970,Himachal Pradesh,Mandi,1416.6
1971,Himachal Pradesh,Mandi,1489.9
1972,Himachal Pradesh,Mandi,682.1
1973,Himachal Pradesh,Mandi,966.3
1974,Himachal Pradesh,Mandi,759.5
1975,Himachal Pradesh,Mandi,902.6
1976,Himachal Pradesh,Mandi,1292.5
1977,Himachal Pradesh,Mandi,1390
1978,Himachal Pradesh,Mandi,1401.1
1979,Himachal Pradesh,Mandi,1381.6
1980,Himachal Pradesh,Mandi,789.8
1981,Himachal Pradesh,Mandi,1577.1
1982,Himachal Pradesh,Mandi,1561.4
1983,Himachal Pradesh,Mandi,1250.6
1984,Himachal Pradesh,Mandi,877.6
1985,Himachal Pradesh,Mandi,1491
1986,Himachal Pradesh,Mandi,1864.2
1987,Himachal Pradesh,Mandi,1294.7
1988,Himachal Pradesh,Mandi,2289.3
1989,Himachal Pradesh,Mandi,1444.4
1990,Himachal Pradesh,Mandi,2168.6
1991,Himachal Pradesh,Mandi,1135.3
1992,Himachal Pradesh,Mandi,1967.6
1993,Himachal Pradesh,Mandi,1521.5
1994,Himachal Pradesh,Mandi,1508
1995,Himachal Pradesh,Mandi,1286.5
1996,Himachal Pradesh,Mandi,2224.3
1997,Himachal Pradesh,Mandi,2122.1
1998,Himachal Pradesh,Mandi,1624.3
1999,Himachal Pradesh,Mandi,1972.8
2000,Himachal Pradesh,Mandi,1392.3
2001,Himachal Pradesh,Mandi,1391.4
2002,Himachal Pradesh,Mandi,1118.9
2003,Himachal Pradesh,Mandi,1453.9
2004,Himachal Pradesh,Mandi,1212.1
2005,Himachal Pradesh,Mandi,1263
2006,Himachal Pradesh,Mandi,1294
2007,Himachal Pradesh,Mandi,1472.3
2008,Himachal Pradesh,Mandi,1300.5
2009,Himachal Pradesh,Mandi,965.2
2010,Himachal Pradesh,Mandi,1483.6
2011,Himachal Pradesh,Mandi,1464.9
2012,Himachal Pradesh,Mandi,1443.2
2013,Himachal Pradesh,Mandi,1573.6
2014,Himachal Pradesh,Mandi,1620.7
2015,Himachal Pradesh,Mandi,1524.5
1966,Himachal Pradesh,Shimla,1303.4
1967,Himachal Pradesh,Shimla,1488.7
1968,Himachal Pradesh,Shimla,1317.1
1969,Himachal Pradesh,Shimla,1134
1970,Himachal Pradesh,Shimla,1017.9
1971,Himachal Pradesh,Shimla,1053.4
1972,Himachal Pradesh,Shimla,677.8
1973,Himachal Pradesh,Shimla,1046.9
1974,Himachal Pradesh,Shimla,782.7
1975,Himachal Pradesh,Shimla,1013.7
1976,Himachal Pradesh,Shimla,948.8
1977,Himachal Pradesh,Shimla,1042.2
1978,Himachal Pradesh,Shimla,1348
1979,Himachal Pradesh,Shimla,1365.2
1980,Himachal Pradesh,Shimla,990.7
1981,Himachal Pradesh,Shimla,1183.2
1982,Himachal Pradesh,Shimla,1374.4
1983,Himachal Pradesh,Shimla,1196.4
1984,Himachal Pradesh,Shimla,753.8
1985,Himachal Pradesh,Shimla,1053.9
1986,Himachal Pradesh,Shimla,1043.9
1987,Himachal Pradesh,Shimla,853.2
1988,Himachal Pradesh,Shimla,1484.5
1989,Himachal Pradesh,Shimla,925.2
1990,Himachal Pradesh,Shimla,1236.8
1991,Himachal Pradesh,Shimla,799.4
1992,Himachal Pradesh,Shimla,1145.5
1993,Himachal Pradesh,Shimla,1024.8
1994,Himachal Pradesh,Shimla,1132.8
1995,Himachal Pradesh,Shimla,1254.9
1996,Himachal Pradesh,Shimla,1037.4
1997,Himachal Pradesh,Shimla,1243.7
1998,Himachal Pradesh,Shimla,1027.3
1999,Himachal Pradesh,Shimla,937.6
2000,Himachal Pradesh,Shimla,1048.4
2001,Himachal Pradesh,Shimla,929.7
2002,Himachal Pradesh,Shimla,825.5
2003,Himachal Pradesh,Shimla,927
2004,Himachal Pradesh,Shimla,985.4
2005,Himachal Pradesh,Shimla,1031.5
2006,Himachal Pradesh,Shimla,1185.6
2007,Himachal Pradesh,Shimla,884.7
2008,Himachal Pradesh,Shimla,1237.6
2009,Himachal Pradesh,Shimla,726.7
2010,Himachal Pradesh,Shimla,1272.7
2011,Himachal Pradesh,Shimla,913.2
2012,Himachal Pradesh,Shimla,849.9
2013,Himachal Pradesh,Shimla,1027
2014,Himachal Pradesh,Shimla,1080.5
2015,Himachal Pradesh,Shimla,1088.7
1966,Himachal Pradesh,Sirmaur,1588.7
1967,Himachal Pradesh,Sirmaur,1958.5
1968,Himachal Pradesh,Sirmaur,1527.3
1969,Himachal Pradesh,Sirmaur,1278.7
1970,Himachal Pradesh,Sirmaur,1397.7
1971,Himachal Pradesh,Sirmaur,1394.1
1972,Himachal Pradesh,Sirmaur,890.8
1973,Himachal Pradesh,Sirmaur,1528.6
1974,Himachal Pradesh,Sirmaur,655.8
1975,Himachal Pradesh,Sirmaur,1145.7
1976,Himachal Pradesh,Sirmaur,1127.2
1977,Himachal Pradesh,Sirmaur,1470.5
1978,Himachal Pradesh,Sirmaur,1350.6
1979,Himachal Pradesh,Sirmaur,1049.5
1980,Himachal Pradesh,Sirmaur,1395.9
1981,Himachal Pradesh,Sirmaur,1179.5
1982,Himachal Pradesh,Sirmaur,1634.8
1983,Himachal Pradesh,Sirmaur,1606.4
1984,Himachal Pradesh,Sirmaur,1055
1985,Himachal Pradesh,Sirmaur,1698.9
1986,Himachal Pradesh,Sirmaur,1175.8
1987,Himachal Pradesh,Sirmaur,1038.2
1988,Himachal Pradesh,Sirmaur,2108.8
1989,Himachal Pradesh,Sirmaur,1365.5
1990,Himachal Pradesh,Sirmaur,1991.6
1991,Himachal Pradesh,Sirmaur,924.9
1992,Himachal Pradesh,Sirmaur,1413.2
1993,Himachal Pradesh,Sirmaur,1106.6
1994,Himachal Pradesh,Sirmaur,1542.2
1995,Himachal Pradesh,Sirmaur,1844.9
1996,Himachal Pradesh,Sirmaur,1886.1
1997,Himachal Pradesh,Sirmaur,1544.5
1998,Himachal Pradesh,Sirmaur,1602.5
1999,Himachal Pradesh,Sirmaur,1613.2
2000,Himachal Pradesh,Sirmaur,1011.4
2001,Himachal Pradesh,Sirmaur,985.8
2002,Himachal Pradesh,Sirmaur,989.3
2003,Himachal Pradesh,Sirmaur,1403.2
2004,Himachal Pradesh,Sirmaur,1203.3
2005,Himachal Pradesh,Sirmaur,1224.5
2006,Himachal Pradesh,Sirmaur,1476
2007,Himachal Pradesh,Sirmaur,1276.3
2008,Himachal Pradesh,Sirmaur,1422.1
2009,Himachal Pradesh,Sirmaur,974.9
2010,Himachal Pradesh,Sirmaur,1903.9
2011,Himachal Pradesh,Sirmaur,1624.9
2012,Himachal Pradesh,Sirmaur,1099.5
2013,Himachal Pradesh,Sirmaur,1807.5
2014,Himachal Pradesh,Sirmaur,1360.8
2015,Himachal Pradesh,Sirmaur,1186.8
1966,Kerala,Alappuzha,2629.5
1967,Kerala,Alappuzha,2687.3
1968,Kerala,Alappuzha,3502.1
1969,Kerala,Alappuzha,2769
1970,Kerala,Alappuzha,2266
1971,Kerala,Alappuzha,2657
1972,Kerala,Alappuzha,2914.5
1973,Kerala,Alappuzha,2627.5
1974,Kerala,Alappuzha,2771.1
1975,Kerala,Alappuzha,3922.6
1976,Kerala,Alappuzha,2117.3
1977,Kerala,Alappuzha,3325.3
1978,Kerala,Alappuzha,3403.1
1979,Kerala,Alappuzha,2415.5
1980,Kerala,Alappuzha,3126.2
1981,Kerala,Alappuzha,3596.2
1982,Kerala,Alappuzha,2233.1
1983,Kerala,Alappuzha,2235
1984,Kerala,Alappuzha,2166.5
1985,Kerala,Alappuzha,2710.4
1986,Kerala,Alappuzha,1882.2
1987,Kerala,Alappuzha,2542.8
1988,Kerala,Alappuzha,2758.8
1989,Kerala,Alappuzha,2780.6
1990,Kerala,Alappuzha,2693
1991,Kerala,Alappuzha,2681
1992,Kerala,Alappuzha,3112
1993,Kerala,Alappuzha,3003.4
1994,Kerala,Alappuzha,2643.4
1995,Kerala,Alappuzha,2783.2
1996,Kerala,Alappuzha,2248.5
1997,Kerala,Alappuzha,3098.7
1998,Kerala,Alappuzha,3097
1999,Kerala,Alappuzha,3104
2000,Kerala,Alappuzha,2681
2001,Kerala,Alappuzha,2827
2002,Kerala,Alappuzha,2565.4
2003,Kerala,Alappuzha,2324.9
2004,Kerala,Alappuzha,2796.1
2005,Kerala,Alappuzha,2985
2006,Kerala,Alappuzha,3053
2007,Kerala,Alappuzha,3113.4
2008,Kerala,Alappuzha,2584.9
2009,Kerala,Alappuzha,2458.1
2010,Kerala,Alappuzha,3058.5
2011,Kerala,Alappuzha,2602.3
2012,Kerala,Alappuzha,1845.7
2013,Kerala,Alappuzha,2823.9
2014,Kerala,Alappuzha,2469
2015,Kerala,Alappuzha,2345.5
1966,Kerala,Kannur,2640.6
1967,Kerala,Kannur,3058.3
1968,Kerala,Kannur,4471.1
1969,Kerala,Kannur,2668.2
1970,Kerala,Kannur,2796.1
1971,Kerala,Kannur,3252.3
1972,Kerala,Kannur,2908.7
1973,Kerala,Kannur,2688.7
1974,Kerala,Kannur,3104.6
1975,Kerala,Kannur,3988.7
1976,Kerala,Kannur,2327.5
1977,Kerala,Kannur,3445.9
1978,Kerala,Kannur,3798.3
1979,Kerala,Kannur,2728.2
1980,Kerala,Kannur,3564.3
1981,Kerala,Kannur,3731.8
1982,Kerala,Kannur,2580.1
1983,Kerala,Kannur,3392.1
1984,Kerala,Kannur,3529.6
1985,Kerala,Kannur,3545.4
1986,Kerala,Kannur,2776.7
1987,Kerala,Kannur,2139.9
1988,Kerala,Kannur,3337.3
1989,Kerala,Kannur,2958.8
1990,Kerala,Kannur,3214
1991,Kerala,Kannur,3567
1992,Kerala,Kannur,4125
1993,Kerala,Kannur,3029.6
1994,Kerala,Kannur,4259.6
1995,Kerala,Kannur,2775
1996,Kerala,Kannur,3315.8
1997,Kerala,Kannur,3976.9
1998,Kerala,Kannur,3482.8
1999,Kerala,Kannur,3037
2000,Kerala,Kannur,2918
2001,Kerala,Kannur,3048
2002,Kerala,Kannur,3144.7
2003,Kerala,Kannur,2864.4
2004,Kerala,Kannur,3422.5
2005,Kerala,Kannur,3367
2006,Kerala,Kannur,3479
2007,Kerala,Kannur,4112.1
2008,Kerala,Kannur,2455
2009,Kerala,Kannur,3524.3
2010,Kerala,Kannur,3500.7
2011,Kerala,Kannur,3473.3
2012,Kerala,Kannur,2666.9
2013,Kerala,Kannur,4022.4
2014,Kerala,Kannur,3533.5
2015,Kerala,Kannur,2980.8
1966,Kerala,Eranakulam,3135.8
1967,Kerala,Eranakulam,3201.1
1968,Kerala,Eranakulam,3616.2
1969,Kerala,Eranakulam,3284.1
1970,Kerala,Eranakulam,2969.8
1971,Kerala,Eranakulam,3457.3
1972,Kerala,Eranakulam,3390.7
1973,Kerala,Eranakulam,2642.9
1974,Kerala,Eranakulam,2714.5
1975,Kerala,Eranakulam,3542.2
1976,Kerala,Eranakulam,2420.7
1977,Kerala,Eranakulam,3288.4
1978,Kerala,Eranakulam,3881.4
1979,Kerala,Eranakulam,2954.5
1980,Kerala,Eranakulam,3256.3
1981,Kerala,Eranakulam,2823.4
1982,Kerala,Eranakulam,2244.3
1983,Kerala,Eranakulam,3200.9
1984,Kerala,Eranakulam,2484.4
1985,Kerala,Eranakulam,2686
1986,Kerala,Eranakulam,2123
1987,Kerala,Eranakulam,2523.3
1988,Kerala,Eranakulam,2971.1
1989,Kerala,Eranakulam,2950.9
1990,Kerala,Eranakulam,2467
1991,Kerala,Eranakulam,3328
1992,Kerala,Eranakulam,3531
1993,Kerala,Eranakulam,3106.8
1994,Kerala,Eranakulam,3839.6
1995,Kerala,Eranakulam,3592.7
1996,Kerala,Eranakulam,3211.2
1997,Kerala,Eranakulam,3514.7
1998,Kerala,Eranakulam,3318.4
1999,Kerala,Eranakulam,3053
2000,Kerala,Eranakulam,2658
2001,Kerala,Eranakulam,3747.5
2002,Kerala,Eranakulam,2893.8
2003,Kerala,Eranakulam,2592
2004,Kerala,Eranakulam,3203.7
2005,Kerala,Eranakulam,3221
2006,Kerala,Eranakulam,3880
2007,Kerala,Eranakulam,4046.2
2008,Kerala,Eranakulam,2874.2
2009,Kerala,Eranakulam,3220.5
2010,Kerala,Eranakulam,4071.5
2011,Kerala,Eranakulam,3371.4
2012,Kerala,Eranakulam,2610.2
2013,Kerala,Eranakulam,3658.2
2014,Kerala,Eranakulam,3435.5
2015,Kerala,Eranakulam,2891.5
1966,Kerala,Kottayam,2940.9
1967,Kerala,Kottayam,2894.3
1968,Kerala,Kottayam,4501.2
1969,Kerala,Kottayam,3048.9
1970,Kerala,Kottayam,3076.6
1971,Kerala,Kottayam,3512.5
1972,Kerala,Kottayam,2550.1
1973,Kerala,Kottayam,2029.3
1974,Kerala,Kottayam,3115.2
1975,Kerala,Kottayam,3628.8
1976,Kerala,Kottayam,2281.9
1977,Kerala,Kottayam,3183.6
1978,Kerala,Kottayam,3604.7
1979,Kerala,Kottayam,2900.9
1980,Kerala,Kottayam,3041.5
1981,Kerala,Kottayam,3079
1982,Kerala,Kottayam,2200.6
1983,Kerala,Kottayam,2319.6
1984,Kerala,Kottayam,2438.8
1985,Kerala,Kottayam,2975
1986,Kerala,Kottayam,2141.8
1987,Kerala,Kottayam,1638.5
1988,Kerala,Kottayam,2208.6
1989,Kerala,Kottayam,2545.6
1990,Kerala,Kottayam,2913
1991,Kerala,Kottayam,2954
1992,Kerala,Kottayam,3381
1993,Kerala,Kottayam,3107.5
1994,Kerala,Kottayam,3299.4
1995,Kerala,Kottayam,3354.3
1996,Kerala,Kottayam,2547.3
1997,Kerala,Kottayam,3146.8
1998,Kerala,Kottayam,3398.9
1999,Kerala,Kottayam,2957
2000,Kerala,Kottayam,2412
2001,Kerala,Kottayam,3175.8
2002,Kerala,Kottayam,2777.1
2003,Kerala,Kottayam,2778.6
2004,Kerala,Kottayam,2913.4
2005,Kerala,Kottayam,3039
2006,Kerala,Kottayam,3725
2007,Kerala,Kottayam,3490.7
2008,Kerala,Kottayam,2533.8
2009,Kerala,Kottayam,2363.8
2010,Kerala,Kottayam,3671.4
2011,Kerala,Kottayam,3289.1
2012,Kerala,Kottayam,2298.7
2013,Kerala,Kottayam,3605.6
2014,Kerala,Kottayam,3349.8
2015,Kerala,Kottayam,3004.2
1966,Kerala,Kozhikode,2809.4
1967,Kerala,Kozhikode,2968.2
1968,Kerala,Kozhikode,4206.1
1969,Kerala,Kozhikode,3038.8
1970,Kerala,Kozhikode,3752.8
1971,Kerala,Kozhikode,3861.5
1972,Kerala,Kozhikode,3235.9
1973,Kerala,Kozhikode,2991.7
1974,Kerala,Kozhikode,3936.4
1975,Kerala,Kozhikode,4500.6
1976,Kerala,Kozhikode,2610.7
1977,Kerala,Kozhikode,4688.4
1978,Kerala,Kozhikode,4507.5
1979,Kerala,Kozhikode,3267
1980,Kerala,Kozhikode,3133.2
1981,Kerala,Kozhikode,3470.7
1982,Kerala,Kozhikode,2963.9
1983,Kerala,Kozhikode,3283.1
1984,Kerala,Kozhikode,2914.4
1985,Kerala,Kozhikode,2910.4
1986,Kerala,Kozhikode,2893.3
1987,Kerala,Kozhikode,2644.9
1988,Kerala,Kozhikode,3268.8
1989,Kerala,Kozhikode,2715.4
1990,Kerala,Kozhikode,3007
1991,Kerala,Kozhikode,3265
1992,Kerala,Kozhikode,3613
1993,Kerala,Kozhikode,2785.5
1994,Kerala,Kozhikode,4281
1995,Kerala,Kozhikode,3441.8
1996,Kerala,Kozhikode,2993.1
1997,Kerala,Kozhikode,3460.1
1998,Kerala,Kozhikode,3382.1
1999,Kerala,Kozhikode,2819
2000,Kerala,Kozhikode,2191
2001,Kerala,Kozhikode,2778.3
2002,Kerala,Kozhikode,2710.8
2003,Kerala,Kozhikode,2273.2
2004,Kerala,Kozhikode,3348.2
2005,Kerala,Kozhikode,3163
2006,Kerala,Kozhikode,3777
2007,Kerala,Kozhikode,4701.2
2008,Kerala,Kozhikode,3328.3
2009,Kerala,Kozhikode,3990.9
2010,Kerala,Kozhikode,3873.8
2011,Kerala,Kozhikode,3972.7
2012,Kerala,Kozhikode,2929.8
2013,Kerala,Kozhikode,3843.6
2014,Kerala,Kozhikode,3566.1
2015,Kerala,Kozhikode,2870.1
1966,Kerala,Malappuram,2556.8
1967,Kerala,Malappuram,2473
1968,Kerala,Malappuram,3316
1969,Kerala,Malappuram,2766.1
1970,Kerala,Malappuram,2803.5
1971,Kerala,Malappuram,3081.6
1972,Kerala,Malappuram,2665
1973,Kerala,Malappuram,2089.5
1974,Kerala,Malappuram,3045.8
1975,Kerala,Malappuram,3630.2
1976,Kerala,Malappuram,2069.5
1977,Kerala,Malappuram,3018.8
1978,Kerala,Malappuram,3462.8
1979,Kerala,Malappuram,1089.8
1980,Kerala,Malappuram,2998.6
1981,Kerala,Malappuram,-1
1982,Kerala,Malappuram,-1
1983,Kerala,Malappuram,-1
1984,Kerala,Malappuram,2242.6
1985,Kerala,Malappuram,-1
1986,Kerala,Malappuram,-1
1989,Kerala,Malappuram,-1
1990,Kerala,Malappuram,2722
1991,Kerala,Malappuram,3000
1992,Kerala,Malappuram,3067
1993,Kerala,Malappuram,2406.2
1994,Kerala,Malappuram,3499.3
1995,Kerala,Malappuram,2813.6
1996,Kerala,Malappuram,2452.6
1997,Kerala,Malappuram,4059.6
1998,Kerala,Malappuram,3031.9
1999,Kerala,Malappuram,2852
2000,Kerala,Malappuram,2529
2001,Kerala,Malappuram,2670.6
2002,Kerala,Malappuram,2279.8
2003,Kerala,Malappuram,2205.3
2004,Kerala,Malappuram,2625.8
2005,Kerala,Malappuram,2554
2006,Kerala,Malappuram,3307
2007,Kerala,Malappuram,3528.4
2008,Kerala,Malappuram,2144.8
2009,Kerala,Malappuram,2497.8
2010,Kerala,Malappuram,2618.5
2011,Kerala,Malappuram,2940.9
2012,Kerala,Malappuram,1986
2013,Kerala,Malappuram,3214.9
2014,Kerala,Malappuram,3133.1
2015,Kerala,Malappuram,2487.6
1966,Kerala,Palakkad,1868.2
1967,Kerala,Palakkad,1830.1
1968,Kerala,Palakkad,2280.3
1969,Kerala,Palakkad,2297.4
1970,Kerala,Palakkad,2354.1
1971,Kerala,Palakkad,2735.6
1972,Kerala,Palakkad,2271.1
1973,Kerala,Palakkad,2109.4
1974,Kerala,Palakkad,2192
1975,Kerala,Palakkad,2942.5
1976,Kerala,Palakkad,1555
1977,Kerala,Palakkad,2325.6
1978,Kerala,Palakkad,2093.3
1979,Kerala,Palakkad,2358
1980,Kerala,Palakkad,2720.2
1981,Kerala,Palakkad,3015
1982,Kerala,Palakkad,1791.9
1983,Kerala,Palakkad,1977.2
1984,Kerala,Palakkad,1730.4
1985,Kerala,Palakkad,1772.6
1986,Kerala,Palakkad,1622.4
1987,Kerala,Palakkad,1592.5
1988,Kerala,Palakkad,1754.9
1989,Kerala,Palakkad,1653.3
1990,Kerala,Palakkad,1771
1991,Kerala,Palakkad,2403
1992,Kerala,Palakkad,2334
1993,Kerala,Palakkad,1877.9
1994,Kerala,Palakkad,2722.9
1995,Kerala,Palakkad,1967.2
1996,Kerala,Palakkad,1891.1
1997,Kerala,Palakkad,2414.1
1998,Kerala,Palakkad,2416.7
1999,Kerala,Palakkad,2122
2000,Kerala,Palakkad,1831
2001,Kerala,Palakkad,2033.8
2002,Kerala,Palakkad,1750.3
2003,Kerala,Palakkad,1728.5
2004,Kerala,Palakkad,2225.3
2005,Kerala,Palakkad,2353
2006,Kerala,Palakkad,2629
2007,Kerala,Palakkad,3266.7
2008,Kerala,Palakkad,1883.7
2009,Kerala,Palakkad,2416.3
2010,Kerala,Palakkad,2455.2
2011,Kerala,Palakkad,2610.6
2012,Kerala,Palakkad,1697.9
2013,Kerala,Palakkad,2570.8
2014,Kerala,Palakkad,2278.5
2015,Kerala,Palakkad,1985.2
1966,Kerala,Kollam,2618.4
1967,Kerala,Kollam,2613.3
1968,Kerala,Kollam,3160.7
1969,Kerala,Kollam,2145.3
1970,Kerala,Kollam,2485.3
1971,Kerala,Kollam,3066.4
1972,Kerala,Kollam,2499.9
1973,Kerala,Kollam,2364.1
1974,Kerala,Kollam,2246.6
1975,Kerala,Kollam,3082.1
1976,Kerala,Kollam,1937.2
1977,Kerala,Kollam,2602.7
1978,Kerala,Kollam,2702.1
1979,Kerala,Kollam,2250.2
1980,Kerala,Kollam,2028.8
1981,Kerala,Kollam,2422.6
1982,Kerala,Kollam,1605.5
1983,Kerala,Kollam,1757.1
1984,Kerala,Kollam,2034.2
1985,Kerala,Kollam,1870.5
1986,Kerala,Kollam,1746.5
1987,Kerala,Kollam,2344.6
1988,Kerala,Kollam,2152.3
1989,Kerala,Kollam,2453.4
1990,Kerala,Kollam,2018
1991,Kerala,Kollam,3035
1992,Kerala,Kollam,3253
1993,Kerala,Kollam,2899.5
1994,Kerala,Kollam,2963
1995,Kerala,Kollam,2968
1996,Kerala,Kollam,2362.8
1997,Kerala,Kollam,2636.5
1998,Kerala,Kollam,2523
1999,Kerala,Kollam,2886
2000,Kerala,Kollam,2353
2001,Kerala,Kollam,2505.6
2002,Kerala,Kollam,2267
2003,Kerala,Kollam,2023.5
2004,Kerala,Kollam,2446.7
2005,Kerala,Kollam,2696
2006,Kerala,Kollam,2761
2007,Kerala,Kollam,2743.3
2008,Kerala,Kollam,2207.4
2009,Kerala,Kollam,2062.4
2010,Kerala,Kollam,2788.6
2011,Kerala,Kollam,2293.1
2012,Kerala,Kollam,1655.6
2013,Kerala,Kollam,2688.9
2014,Kerala,Kollam,2511.4
2015,Kerala,Kollam,2336.4
1966,Kerala,Thrissur,2933.6
1967,Kerala,Thrissur,2781.2
1968,Kerala,Thrissur,3603
1969,Kerala,Thrissur,2699.1
1970,Kerala,Thrissur,2329.5
1971,Kerala,Thrissur,3490.1
1972,Kerala,Thrissur,2777
1973,Kerala,Thrissur,1903
1974,Kerala,Thrissur,2720.3
1975,Kerala,Thrissur,3726.6
1976,Kerala,Thrissur,2164.7
1977,Kerala,Thrissur,3540.9
1978,Kerala,Thrissur,3500.6
1979,Kerala,Thrissur,3016.8
1980,Kerala,Thrissur,3463.1
1981,Kerala,Thrissur,3519.6
1982,Kerala,Thrissur,2645.4
1983,Kerala,Thrissur,2897.3
1984,Kerala,Thrissur,2834.8
1985,Kerala,Thrissur,2741.3
1986,Kerala,Thrissur,2308.5
1987,Kerala,Thrissur,2350.1
1988,Kerala,Thrissur,2648.8
1989,Kerala,Thrissur,-1
1990,Kerala,Thrissur,2757
1991,Kerala,Thrissur,3392
1992,Kerala,Thrissur,3868
1993,Kerala,Thrissur,3055.4
1994,Kerala,Thrissur,3864.9
1995,Kerala,Thrissur,3262.2
1996,Kerala,Thrissur,2362.2
1997,Kerala,Thrissur,3095.5
1998,Kerala,Thrissur,3337.5
1999,Kerala,Thrissur,2767
2000,Kerala,Thrissur,2074
2001,Kerala,Thrissur,2773.6
2002,Kerala,Thrissur,2529.7
2003,Kerala,Thrissur,2248.3
2004,Kerala,Thrissur,2927.7
2005,Kerala,Thrissur,3072
2006,Kerala,Thrissur,3492
2007,Kerala,Thrissur,3960.2
2008,Kerala,Thrissur,2310.1
2009,Kerala,Thrissur,3041
2010,Kerala,Thrissur,3136.4
2011,Kerala,Thrissur,3142.6
2012,Kerala,Thrissur,2361.4
2013,Kerala,Thrissur,3184
2014,Kerala,Thrissur,2777.6
2015,Kerala,Thrissur,2593.9
1966,Kerala,Thiruvananthapuram,1874
1967,Kerala,Thiruvananthapuram,1783.5
1968,Kerala,Thiruvananthapuram,2599.3
1969,Kerala,Thiruvananthapuram,1647.5
1970,Kerala,Thiruvananthapuram,1502.7
1971,Kerala,Thiruvananthapuram,2206.8
1972,Kerala,Thiruvananthapuram,2086.6
1973,Kerala,Thiruvananthapuram,1917.4
1974,Kerala,Thiruvananthapuram,1902.9
1975,Kerala,Thiruvananthapuram,2350.7
1976,Kerala,Thiruvananthapuram,965.7
1977,Kerala,Thiruvananthapuram,1847.3
1978,Kerala,Thiruvananthapuram,2005.6
1979,Kerala,Thiruvananthapuram,1499.7
1980,Kerala,Thiruvananthapuram,1307.3
1981,Kerala,Thiruvananthapuram,1452.7
1982,Kerala,Thiruvananthapuram,1084.5
1983,Kerala,Thiruvananthapuram,875.5
1984,Kerala,Thiruvananthapuram,1194.6
1985,Kerala,Thiruvananthapuram,1214.9
1986,Kerala,Thiruvananthapuram,1144.6
1987,Kerala,Thiruvananthapuram,1873
1988,Kerala,Thiruvananthapuram,1635.9
1989,Kerala,Thiruvananthapuram,1866.3
1990,Kerala,Thiruvananthapuram,1521
1991,Kerala,Thiruvananthapuram,2137
1992,Kerala,Thiruvananthapuram,2403
1993,Kerala,Thiruvananthapuram,2095.7
1994,Kerala,Thiruvananthapuram,1966.5
1995,Kerala,Thiruvananthapuram,1546.1
1996,Kerala,Thiruvananthapuram,1577.1
1997,Kerala,Thiruvananthapuram,1862.7
1998,Kerala,Thiruvananthapuram,2081.2
1999,Kerala,Thiruvananthapuram,1927
2000,Kerala,Thiruvananthapuram,1501
2001,Kerala,Thiruvananthapuram,2234.6
2002,Kerala,Thiruvananthapuram,1503.1
2003,Kerala,Thiruvananthapuram,1566.9
2004,Kerala,Thiruvananthapuram,1911.5
2005,Kerala,Thiruvananthapuram,1903
2006,Kerala,Thiruvananthapuram,2312
2007,Kerala,Thiruvananthapuram,2052.7
2008,Kerala,Thiruvananthapuram,1931.5
2009,Kerala,Thiruvananthapuram,1426.4
2010,Kerala,Thiruvananthapuram,2140.9
